artist,album,album_num,track_title,track_n,line,lyric,top_10_song
Lady Gaga,Born This Way,3,Bloody Mary,8,34,see  see   when you are gone  i will still be bloody mary,0
Lady Gaga,Born This Way,3,Bloody Mary,8,35,love,0
Lady Gaga,Born This Way,3,Bloody Mary,8,36,gaga  gaga,0
Lady Gaga,Born This Way,3,Bloody Mary,8,37,gaga  gaga,0
Lady Gaga,Born This Way,3,Bloody Mary,8,38,gaga  gaga,0
Lady Gaga,Born This Way,3,Bloody Mary,8,39,gaga  gaga,0
Lady Gaga,Born This Way,3,Bloody Mary,8,40,gaga  gaga,0
Lady Gaga,Born This Way,3,Bloody Mary,8,41,gaga  gaga,0
Lady Gaga,Born This Way,3,Bloody Mary,8,42,gaga  gaga,0
Lady Gaga,Born This Way,3,Bloody Mary,8,43,gaga  gaga,0
Lady Gaga,Born This Way,3,Bloody Mary,8,44,dum dum  da di da,0
Lady Gaga,Born This Way,3,Bloody Mary,8,45,dum dum  da di da dadda da di da,0
Lady Gaga,Born This Way,3,Bloody Mary,8,46,dum dum  da di da,0
Lady Gaga,Born This Way,3,Bloody Mary,8,47,dum dum  da di da,0
Lady Gaga,Born This Way,3,Bloody Mary,8,48,dum dum  da di da dadda da di da,0
Lady Gaga,Born This Way,3,Bloody Mary,8,49,dum dum  da di da,0
Lady Gaga,Born This Way,3,Bloody Mary,8,50,i will not cry for you,0
Lady Gaga,Born This Way,3,Bloody Mary,8,51,i will not crucify the things you do  do  do,0
Lady Gaga,Born This Way,3,Bloody Mary,8,52,i will not cry for you,0
Lady Gaga,Born This Way,3,Bloody Mary,8,53,see  see   when you are gone  i will still be bloody mary,0
Lady Gaga,Born This Way,3,Bloody Mary,8,54,oh oh oh oh oh,0
Lady Gaga,Born This Way,3,Bloody Mary,8,55,oh oh oh oh oh,0
Lady Gaga,Born This Way,3,Bloody Mary,8,56,oh oh oh oh oh,0
Lady Gaga,Born This Way,3,Bloody Mary,8,57,oh oh oh oh oh,0
Lady Gaga,Born This Way,3,Bloody Mary,8,58,oh oh oh oh oh,0
Lady Gaga,Born This Way,3,Bloody Mary,8,59,oh oh oh oh oh,0
Lady Gaga,Born This Way,3,Bloody Mary,8,60,oh oh oh oh oh,0
Lady Gaga,Born This Way,3,Bloody Mary,8,61,oh oh oh oh oh,0
Lady Gaga,Born This Way,3,Bloody Mary,8,62,liberat  mi amor,0
Lady Gaga,Born This Way,3,Bad Kids,9,1,we do not care what people say  we know the truth,0
Lady Gaga,Born This Way,3,Bad Kids,9,2,enough is enough of this horse shit,0
Lady Gaga,Born This Way,3,Bad Kids,9,3,i am not a freak  i was born with my free gun,0
Lady Gaga,Born This Way,3,Bad Kids,9,4,do not tell me i am less than my freedom,0
Lady Gaga,Born This Way,3,Bad Kids,9,5,i am a bitch,0
Lady Gaga,Born This Way,3,Bad Kids,9,6,i am a loser  baby  maybe i should quit,0
Lady Gaga,Born This Way,3,Bad Kids,9,7,i am a jerk,0
Lady Gaga,Born This Way,3,Bad Kids,9,8,wish i had the money  but i can not find work,0
Lady Gaga,Born This Way,3,Bad Kids,9,9,i am a brat,0
Lady Gaga,Born This Way,3,Bad Kids,9,10,i am a selfish punk  i really should be smacked,0
Lady Gaga,Born This Way,3,Bad Kids,9,11,my parents tried,0
Lady Gaga,Born This Way,3,Bad Kids,9,12, til they got divorced  cause i ruined their lives,0
Lady Gaga,Born This Way,3,Bad Kids,9,13,i am a bad kid  and i will survive,0
Lady Gaga,Born This Way,3,Bad Kids,9,14,oh  i am a bad kid,0
Lady Gaga,Born This Way,3,Bad Kids,9,15,do not know wrong from right  know wrong from right ,0
Lady Gaga,Born This Way,3,Bad Kids,9,16,i am a bad kid  and this is my life  one of the bad kids,0
Lady Gaga,Born This Way,3,Bad Kids,9,17,do not know wrong from right  this is my life ,0
Lady Gaga,Born This Way,3,Bad Kids,9,18,do not be insecure if your heart is pure,0
Lady Gaga,Born This Way,3,Bad Kids,9,19,you are still good to me if you are a bad kid  baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,20,do not be insecure if your heart is pure,0
Lady Gaga,Born This Way,3,Bad Kids,9,21,you are still good to me if you are a bad kid  baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,22,a bad kid  baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,23,a bad kid  baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,24,do not be insecure,0
Lady Gaga,Born This Way,3,Bad Kids,9,25,i am a twit,0
Lady Gaga,Born This Way,3,Bad Kids,9,26,degenerate  young rebel and i am proud of it,0
Lady Gaga,Born This Way,3,Bad Kids,9,27,pump your fist if you would rather mess up than put up with this,0
Lady Gaga,Born This Way,3,Bad Kids,9,28,i am a nerd,0
Lady Gaga,Born This Way,3,Bad Kids,9,29,i chew gum and smoke in your face  i am absurd,0
Lady Gaga,Born This Way,3,Bad Kids,9,30,i am so bad,0
Lady Gaga,Born This Way,3,Bad Kids,9,31,and i do not give a damn  i love it when you are mad,0
Lady Gaga,Born This Way,3,Bad Kids,9,32,when you are mad  when you are mad,0
Lady Gaga,Born This Way,3,Bad Kids,9,33,i am a bad kid  and i will survive,0
Lady Gaga,Born This Way,3,Bad Kids,9,34,oh  i am a bad kid,0
Lady Gaga,Born This Way,3,Bad Kids,9,35,do not know wrong from right  know wrong from right ,0
Lady Gaga,Born This Way,3,Bad Kids,9,36,i am a bad kid  and this is my life  one of the bad kids,0
Lady Gaga,Born This Way,3,Bad Kids,9,37,do not know wrong from right  this is my life ,0
Lady Gaga,Born This Way,3,Bad Kids,9,38,do not be insecure if your heart is pure,0
Lady Gaga,Born This Way,3,Bad Kids,9,39,you are still good to me if you are a bad kid  baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,40,do not be insecure if your heart is pure,0
Lady Gaga,Born This Way,3,Bad Kids,9,41,you are still good to me if you are a bad kid  baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,42,a bad kid  baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,43,a bad kid  baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,44,do not be insecure,0
Lady Gaga,Born This Way,3,Bad Kids,9,45,i am not that typical baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,46,i am a bad kid like my mom and dad made me,0
Lady Gaga,Born This Way,3,Bad Kids,9,47,i am not that  cool and you hate me i am a bad kid  that the way that they made me,0
Lady Gaga,Born This Way,3,Bad Kids,9,48,i am a bad kid  i am disastrous,0
Lady Gaga,Born This Way,3,Bad Kids,9,49,give me your money or i will hold my breath,0
Lady Gaga,Born This Way,3,Bad Kids,9,50,i am a bad kid  and i will survive,0
Lady Gaga,Born This Way,3,Bad Kids,9,51,one of the bad kids do not know wrong from right,0
Lady Gaga,Born This Way,3,Bad Kids,9,52,do not be insecure if your heart is pure,0
Lady Gaga,Born This Way,3,Bad Kids,9,53,you are still good to me if you are a bad kid  baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,54,do not be insecure if your heart is pure,0
Lady Gaga,Born This Way,3,Bad Kids,9,55,you are still good to me if you are a bad kid  baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,56,a bad kid  baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,57,a bad kid  baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,58,a bad kid baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,59,a bad kid baby,0
Lady Gaga,Born This Way,3,Bad Kids,9,60,a bad kid baby,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,1,we can be strong  we can be strong,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,2,out on this lonely run  on the road to love,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,3,we can be strong  we can be strong,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,4,follow that unicorn on the road to love,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,5,run run  with her t ,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,6,run run  with her t ,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,7,run run  with her t ,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,8,run run  with her t ,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,9,run run  with her t ,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,10,run run  with her t ,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,11,run run  with her t ,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,12,run run  with her t ,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,13,run run  with her top down  baby  she flies,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,14,run run  with the fury of a saint in her eyes,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,15,run run  ha cha cha cha  baby  she goes,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,16,with blonde hair and a gun smoking under her toes,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,17,hoah oo woah oo woah,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,18,hoah oo woah oo woah oh oh oo oh,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,19,ride ride  pony  ride ride,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,20,hoah oo woah oo woah,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,21,hoah oo woah oo woah oh oh oo oh,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,22,ride ride  pony  tonight,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,23,we can be strong  we can be strong,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,24,out on this lonely run  on the road to love,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,25,we can be strong  we can be strong,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,26,follow that unicorn on the road to love,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,27,i am on the road  i am on the road to love,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,28,i am on the road  i am on the road to love,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,29,she just an american  riding a dream,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,30,when she got a rainbow syrup in her heart that she bleeds,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,31,she do not care if your papers or your love is the law,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,32,she a free soul burning roads  with a flag in her bra,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,33,hoah oo woah oo woah,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,34,hoah oo woah oo woah oh oh oo oh,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,35,ride ride  pony  ride ride,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,36,hoah oo woah oo woah,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,37,hoah oo woah oo woah oh oh oo oh,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,38,ride ride  pony  tonight,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,39,we can be strong  we can be strong,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,40,out on this lonely run  on the road to love,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,41,we can be strong  we can be strong,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,42,follow that unicorn on the road to love,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,43,i am on the road  i am on the road to love,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,44,i am on the road  i am on the road to love,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,45,get your hot rods ready to rumble,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,46, cause  we are gonna fall in love tonight,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,47,get your hot rods ready to rumble,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,48, cause  we are gonna drink until we die,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,49,get your hot rods ready to rumble,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,50, cause  we are gonna fall in love tonight,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,51,get your hot rods ready to rumble,0
Lady Gaga,Born This Way,3,Highway Unicorn (Road to Love),10,52, cause  we are gonna drink until we die,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,1,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,2,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,3,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,4,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,5,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,6,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,7,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,8,i want your whiskey mouth all over my blonde south,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,9,red wine  cheap perfume  and a filthy pout,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,10,tonight bring all your friends  because a group does it better,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,11,why river with a pair ,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,12,let have a full house of leather,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,13,ooh ooh ooh ooh ooh,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,14,ooh ooh ooh ooh  who who who who,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,15,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,16,ooh ooh ooh ooh ooh,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,17,ooh ooh ooh ooh  who who who who,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,18,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,19,dirty pony  i can not wait to hose you down,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,20,you have got to earn your leather in this part of town,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,21,dirty pearls and a patch for all the rivington rebels,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,22,let raise hell in the streets  drink beer and get into trouble,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,23,ooh ooh ooh ooh ooh,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,24,ooh ooh ooh ooh  who who who who,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,25,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,26,ooh ooh ooh ooh ooh,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,27,ooh ooh ooh ooh  who who who who,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,28,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,29,i could be your girl  girl  girl  girl  girl  girl,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,30,but would you love me if i ruled the world  world  world ,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,31,ooh ooh ooh ooh ooh,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,32,ooh ooh ooh ooh  who who who who,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,33,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,34,whip me  slap me  punk funk,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,35,new york clubbers  bump drunk,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,36,bud lite  liquors  bar slam,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,37,move it  this is your jam,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,38,wash the night with st  jame son,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,39,like a baptism  heavy metal lovers play,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,40,baby  we were born this way,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,41,ooh ooh ooh ooh ooh,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,42,ooh ooh ooh ooh  who who who who,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,43,ooh ooh ooh ooh ooh,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,44,ooh ooh ooh ooh  who who who who,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,45,ooh ooh ooh ooh ooh,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,46,ooh ooh ooh ooh  who who who who,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,47,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,48,ooh ooh ooh ooh ooh,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,49,ooh ooh ooh ooh  who who who who,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,50,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,51, ooh ooh ooh ooh ooh,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,52,ooh ooh ooh ooh  who who who who,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,53,heavy metal lover ,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,54,i could be your girl  girl  girl  girl  girl  girl,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,55,but would you love me if i ruled the world  world  world  ooh ooh ooh ooh ooh,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,56,ooh ooh ooh ooh  who who who who,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,57,heavy metal lover ,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,58,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,59,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,60,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,61,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,62,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,63,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,64,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,65,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,66,heavy metal lover,0
Lady Gaga,Born This Way,3,Heavy Metal Lover,11,67,heavy metal   ,0
Lady Gaga,Born This Way,3,Electric Chapel,12,1,my body is sanctuary,0
Lady Gaga,Born This Way,3,Electric Chapel,12,2,my blood is pure,0
Lady Gaga,Born This Way,3,Electric Chapel,12,3,doo doo doo  doo doo doo doo,0
Lady Gaga,Born This Way,3,Electric Chapel,12,4,you want me bad,0
Lady Gaga,Born This Way,3,Electric Chapel,12,5,i think you are cool  but i am not sure,0
Lady Gaga,Born This Way,3,Electric Chapel,12,6,doo doo doo  doo doo doo doo,0
Lady Gaga,Born This Way,3,Electric Chapel,12,7,follow me  do not be such a holy fool,0
Lady Gaga,Born This Way,3,Electric Chapel,12,8,follow me  i need something more from you,0
Lady Gaga,Born This Way,3,Electric Chapel,12,9,it not about sex or champagne  you holy fool,0
Lady Gaga,Born This Way,3,Electric Chapel,12,10,doo doo doo  doo doo doo doo,0
Lady Gaga,Born This Way,3,Electric Chapel,12,11,if you want me  meet me at electric chapel,0
Lady Gaga,Born This Way,3,Electric Chapel,12,12,if you want me  meet me at electric chapel,0
Lady Gaga,Born This Way,3,Electric Chapel,12,13,if you wanna steal my heart away,0
Lady Gaga,Born This Way,3,Electric Chapel,12,14,meet me  meet me  baby  in a safe place,0
Lady Gaga,Born This Way,3,Electric Chapel,12,15,c amon  meet me in electric chapel,0
Lady Gaga,Born This Way,3,Electric Chapel,12,16,confess to me  where you have been,0
Lady Gaga,Born This Way,3,Electric Chapel,12,17,next to the bar,0
Lady Gaga,Born This Way,3,Electric Chapel,12,18,doo doo doo  doo doo doo doo,0
Lady Gaga,Born This Way,3,Electric Chapel,12,19,pray for your sins right under the glass disco ball,0
Lady Gaga,Born This Way,3,Electric Chapel,12,20,doo doo doo  doo doo doo doo,0
Lady Gaga,Born This Way,3,Electric Chapel,12,21,follow me  do not be such a holy fool,0
Lady Gaga,Born This Way,3,Electric Chapel,12,22,follow me  i need something sacred from you,0
Lady Gaga,Born This Way,3,Electric Chapel,12,23,together  we will both find a way,0
Lady Gaga,Born This Way,3,Electric Chapel,12,24,to make a pure love work in a dirty way,0
Lady Gaga,Born This Way,3,Electric Chapel,12,25,if you want me  meet me at electric chapel,0
Lady Gaga,Born This Way,3,Electric Chapel,12,26,if you want me  meet me at electric chapel,0
Lady Gaga,Born This Way,3,Electric Chapel,12,27,if you wanna steal my heart away,0
Lady Gaga,Born This Way,3,Electric Chapel,12,28,meet me  meet me  baby  in a safe place,0
Lady Gaga,Born This Way,3,Electric Chapel,12,29,c amon  meet me in electric chapel,0
Lady Gaga,Born This Way,3,Electric Chapel,12,30,oh  oh  uh uh uh  uh uh uh,0
Lady Gaga,Born This Way,3,Electric Chapel,12,31,oh  oh  uh uh uh  uh uh uh,0
Lady Gaga,Born This Way,3,Electric Chapel,12,32,uh uh uh uh uh,0
Lady Gaga,Born This Way,3,Electric Chapel,12,33,oh uh uh uh uh,0
Lady Gaga,Born This Way,3,Electric Chapel,12,34,uh uh uh uh uh,0
Lady Gaga,Born This Way,3,Electric Chapel,12,35,uh uh uh uh uh,0
Lady Gaga,Born This Way,3,Electric Chapel,12,36,meet me  meet me  meet me  meet me,0
Lady Gaga,Born This Way,3,Electric Chapel,12,37,meet me  meet me  meet me,0
Lady Gaga,Born This Way,3,Electric Chapel,12,38,meet me  meet me,0
Lady Gaga,Born This Way,3,Electric Chapel,12,39,if you want me  meet me at electric chapel,0
Lady Gaga,Born This Way,3,Electric Chapel,12,40, meet me  meet me ,0
Lady Gaga,Born This Way,3,Electric Chapel,12,41,oh  if you wanna  meet me at electric chapel,0
Lady Gaga,Born This Way,3,Electric Chapel,12,42, meet me  meet me ,0
Lady Gaga,Born This Way,3,Electric Chapel,12,43,if you wanna steal my heart away,0
Lady Gaga,Born This Way,3,Electric Chapel,12,44,meet me  meet me  baby  in a safe place,0
Lady Gaga,Born This Way,3,Electric Chapel,12,45,c amon  meet me in electric chapel,0
Lady Gaga,Born This Way,3,Electric Chapel,12,46,ohmeet me  meet me,0
Lady Gaga,Born This Way,3,Electric Chapel,12,47,meet me  meet me,0
Lady Gaga,Born This Way,3,Electric Chapel,12,48,meet me  meet me,0
Lady Gaga,Born This Way,3,You and I,13,1,it been a long time since i came around,1
Lady Gaga,Born This Way,3,You and I,13,2,been a long time  but i am back in town,1
Lady Gaga,Born This Way,3,You and I,13,3,this time i am not leaving without you,1
Lady Gaga,Born This Way,3,You and I,13,4,you taste like whiskey when you kiss me  oh,1
Lady Gaga,Born This Way,3,You and I,13,5,i would give anything again to be your baby doll,1
Lady Gaga,Born This Way,3,You and I,13,6,this time i am not leaving without you,1
Lady Gaga,Born This Way,3,You and I,13,7,he said   sit back down where you belong,1
Lady Gaga,Born This Way,3,You and I,13,8,in the corner of my bar with your high heels on,1
Lady Gaga,Born This Way,3,You and I,13,9,sit back down on the couch where we,1
Lady Gaga,Born This Way,3,You and I,13,10,made love the first time and you said to me  ,1
Lady Gaga,Born This Way,3,You and I,13,11,there   ,1
Lady Gaga,Born This Way,3,You and I,13,12, something   something about this place,1
Lady Gaga,Born This Way,3,You and I,13,13, something   something   bout lonely nights,1
Lady Gaga,Born This Way,3,You and I,13,14,and my lipstick on your face,1
Lady Gaga,Born This Way,3,You and I,13,15,something  something about my cool nebraska guy,1
Lady Gaga,Born This Way,3,You and I,13,16,yeah  there something about  baby  you and i,1
Lady Gaga,Born This Way,3,You and I,13,17,it been two years since i let you go,1
Lady Gaga,Born This Way,3,You and I,13,18,i could not listen to a joke or a rock and rollmuscle cars drove a truck right through my heart,1
Lady Gaga,Born This Way,3,You and I,13,19,on my birthday you sang me  heart of gold ,1
Lady Gaga,Born This Way,3,You and I,13,20,with a guitar humming and a no clothes,1
Lady Gaga,Born This Way,3,You and I,13,21,this time i am not leaving without you,1
Lady Gaga,Born This Way,3,You and I,13,22,he said   sit back down where you belong,1
Lady Gaga,Born This Way,3,You and I,13,23,in the corner of my bar with your high heels on,1
Lady Gaga,Born This Way,3,You and I,13,24,sit back down on the couch where we,1
Lady Gaga,Born This Way,3,You and I,13,25,made love the first time and you said to me  ,1
Lady Gaga,Born This Way,3,You and I,13,26,there   ,1
Lady Gaga,Born This Way,3,You and I,13,27, there something   something about this place,1
Lady Gaga,Born This Way,3,You and I,13,28, something   something   bout lonely nights,1
Lady Gaga,Born This Way,3,You and I,13,29,and my lipstick on your face,1
Lady Gaga,Born This Way,3,You and I,13,30,something  something about my cool nebraska guy,1
Lady Gaga,Born This Way,3,You and I,13,31,yeah  there something about  baby  you and i,1
Lady Gaga,Born This Way,3,You and I,13,32,you and i,1
Lady Gaga,Born This Way,3,You and I,13,33,you  you and i,1
Lady Gaga,Born This Way,3,You and I,13,34,you  you and i,1
Lady Gaga,Born This Way,3,You and I,13,35,you  you and i  i,1
Lady Gaga,Born This Way,3,You and I,13,36,you and i,1
Lady Gaga,Born This Way,3,You and I,13,37,you  you and i,1
Lady Gaga,Born This Way,3,You and I,13,38,oh yeah  well  i would rather die,1
Lady Gaga,Born This Way,3,You and I,13,39,without you and i  i,1
Lady Gaga,Born This Way,3,You and I,13,40,c amon  put your drinks up ,1
Lady Gaga,Born This Way,3,You and I,13,41,we got a whole lot of money  but we still pay rent,1
Lady Gaga,Born This Way,3,You and I,13,42, cause you can not buy a house in heaven,1
Lady Gaga,Born This Way,3,You and I,13,43,there only three men that i ama serve my whole life,1
Lady Gaga,Born This Way,3,You and I,13,44,it my daddy  and nebraska  and jesus christ,1
Lady Gaga,Born This Way,3,You and I,13,45,there   ,1
Lady Gaga,Born This Way,3,You and I,13,46, something   something  something about the chase,1
Lady Gaga,Born This Way,3,You and I,13,47,six whole years,1
Lady Gaga,Born This Way,3,You and I,13,48,i am a new york woman born to run you down,1
Lady Gaga,Born This Way,3,You and I,13,49,still want my lipstick all over your face,1
Lady Gaga,Born This Way,3,You and I,13,50,something  something about,1
Lady Gaga,Born This Way,3,You and I,13,51,just knowing when it right,1
Lady Gaga,Born This Way,3,You and I,13,52,so put your drinks up  for nebraska,1
Lady Gaga,Born This Way,3,You and I,13,53,for nebraska  nebraska  i love ya,1
Lady Gaga,Born This Way,3,You and I,13,54,you and i,1
Lady Gaga,Born This Way,3,You and I,13,55,you  you and i,1
Lady Gaga,Born This Way,3,You and I,13,56,baby  i would rather die,1
Lady Gaga,Born This Way,3,You and I,13,57,without you and i  i,1
Lady Gaga,Born This Way,3,You and I,13,58,you and i,1
Lady Gaga,Born This Way,3,You and I,13,59,you  you and i,1
Lady Gaga,Born This Way,3,You and I,13,60,nebraska  i would rather die,1
Lady Gaga,Born This Way,3,You and I,13,61,without you and i  i,1
Lady Gaga,Born This Way,3,You and I,13,62,it been a long time since i came around,1
Lady Gaga,Born This Way,3,You and I,13,63,been a long time  but i am back in town,1
Lady Gaga,Born This Way,3,You and I,13,64,and this time i am not leaving without you,1
Lady Gaga,Born This Way,3,The Edge of Glory,14,1,there ai not no reason you and me should be alone,1
Lady Gaga,Born This Way,3,The Edge of Glory,14,2,tonight  yeah  baby,1
